"","X.SUBMITTED.ID","FBID_KEY","NAME","SYMBOL","phenotype"
"2077","FBgn0004655","FBgn0004655","wings apart-like","wapl","lethal_recessive"
"2078","FBgn0028190","FBgn0028190","lethal (3) S023426","l(3)S023426","lethal_recessive"
"2079","FBgn0027329","FBgn0027329","Chaperonin containing TCP1 subunit 6","CCT6","lethal_recessive"
"2080","FBgn0019760","FBgn0019760","lethal (1) 74","l(1)74","lethal_recessive"
"2081","FBgn0060388","FBgn0060388","lethal (3) S134012a","l(3)S134012a","lethal_recessive"
"2082","FBgn0002354","FBgn0002354","lethal (3) 87Df","l(3)87Df","lethal_recessive"
"2083","FBgn0014311","FBgn0014311","lethal (3) ry105","l(3)ry105","lethal_recessive"
"2084","FBgn0016689","FBgn0016689","Orientation abnormal","Oab","lethal_recessive"
"2085","FBgn0028243","FBgn0028243","lethal (3) S000721","l(3)S000721","lethal_recessive"
"2086","FBgn0065765","FBgn0065765","lethal (2) SH0474","l(2)SH0474","lethal_recessive"
"2087","FBgn0261111","FBgn0261111","Birt-Hogg-Dube","BHD","lethal_recessive"
"2088","FBgn0262872","FBgn0262872","milton","milt","lethal_recessive"
"2089","FBgn0060648","FBgn0060648","lethal (3) S083606b","l(3)S083606b","lethal_recessive"
"2090","FBgn0002127","FBgn0002127","lethal (2) IP85","l(2)IP85","lethal_recessive"
"2091","FBgn0000863","FBgn0000863","female sterile (1) M57","fs(1)M57","lethal_recessive"
"2092","FBgn0001751","FBgn0001751","lethal (1) HM24","l(1)HM24","lethal_recessive"
"2093","FBgn0060528","FBgn0060528","lethal (3) S101710","l(3)S101710","lethal_recessive"
"2094","FBgn0060834","FBgn0060834","lethal (3) S049906c","l(3)S049906c","lethal_recessive"
"2095","FBgn0028223","FBgn0028223","lethal (3) S007302","l(3)S007302","lethal_recessive"
"2096","FBgn0041738","FBgn0041738","lethal (2) k17019a","l(2)k17019a","lethal_recessive"
"2097","FBgn0260623","FBgn0260623","-","2L3328","lethal_recessive"
"2098","FBgn0065283","FBgn0065283","lethal (2) SH2024","l(2)SH2024","lethal_recessive"
"2099","FBgn0010894","FBgn0010894","sinuous","sinu","lethal_recessive"
"2100","FBgn0001739","FBgn0001739","lethal (1) HM9","l(1)HM9","lethal_recessive"
"2101","FBgn0021797","FBgn0021797","lethal (2) k17003","l(2)k17003","lethal_recessive"
"2102","FBgn0013554","FBgn0013554","lethal (3) ry133","l(3)ry133","lethal_recessive"
"2103","FBgn0022323","FBgn0022323","lethal (1) B22.5","l(1)B22.5","lethal_recessive"
"2104","FBgn0002664","FBgn0002664","maternal effect early arrest A","mat(2)ea-A","lethal_recessive"
"2105","FBgn0001932","FBgn0001932","lethal (2) 25Ee","l(2)25Ee","lethal_recessive"
"2106","FBgn0021847","FBgn0021847","Tetratricopeptide repeat domain 7","Ttc7","lethal_recessive"
"2107","FBgn0014213","FBgn0014213","lethal (2) 31Ba","l(2)31Ba","lethal_recessive"
"2108","FBgn0025172","FBgn0025172","lethal (2) 38Dd","l(2)38Dd","lethal_recessive"
"2109","FBgn0263885","FBgn0263885","-","l(3)B27","lethal_recessive"
"2110","FBgn0032006","FBgn0032006","PDGF- and VEGF-receptor related","Pvr","lethal_recessive"
"2111","FBgn0086657","FBgn0086657","I-kappaB kinase epsilon","IKKepsilon","lethal_recessive"
"2112","FBgn0260622","FBgn0260622","-","2L2686","lethal_recessive"
"2113","FBgn0004549","FBgn0004549","lethal (4) 102CDu","l(4)102CDu","lethal_recessive"
"2114","FBgn0260586","FBgn0260586","-","2L2677","lethal_recessive"
"2115","FBgn0065503","FBgn0065503","lethal (2) SH1202","l(2)SH1202","lethal_recessive"
"2116","FBgn0019757","FBgn0019757","lethal (1) 75B3","l(1)75B3","lethal_recessive"
"2117","FBgn0005759","FBgn0005759","lethal (1) TK403","l(1)TK403","lethal_recessive"
"2118","FBgn0266053","FBgn0266053","Protein associated with topo II related - 1","Patr-1","lethal_recessive"
"2119","FBgn0033955","FBgn0033955","Tarag","Targ","lethal_recessive"
"2120","FBgn0015477","FBgn0015477","Receptor mediated endocytosis 8","Rme-8","lethal_recessive"
"2121","FBgn0036804","FBgn0036804","SAGA associated factor 11kDa","Sgf11","lethal_recessive"
"2122","FBgn0024580","FBgn0024580","lethal (3) rM060","l(3)rM060","lethal_recessive"
"2123","FBgn0004587","FBgn0004587","B52","B52","lethal_recessive"
"2124","FBgn0010341","FBgn0010341","Cell division cycle 42","Cdc42","lethal_recessive"
"2125","FBgn0261930","FBgn0261930","ventral nervous system defective","vnd","lethal_recessive"
"2126","FBgn0016824","FBgn0016824","lethal (1) MZ11","l(1)MZ11","lethal_recessive"
"2127","FBgn0065302","FBgn0065302","lethal (2) SH1985","l(2)SH1985","lethal_recessive"
"2128","FBgn0250874","FBgn0250874","tiny tim 50","ttm50","lethal_recessive"
"2129","FBgn0011028","FBgn0011028","lethal (3) s2500","l(3)s2500","lethal_recessive"
"2130","FBgn0002618","FBgn0002618","Minute (3) 80","M(3)80","lethal_recessive"
"2131","FBgn0029979","FBgn0029979","maheshvara","mahe","lethal_recessive"
"2132","FBgn0061105","FBgn0061105","lethal (3) S008206b","l(3)S008206b","lethal_recessive"
"2133","FBgn0005750","FBgn0005750","lethal (1) TK303","l(1)TK303","lethal_recessive"
"2134","FBgn0067765","FBgn0067765","lethal (1) 16-1-27","l(1)16-1-27","lethal_recessive"
"2135","FBgn0004636","FBgn0004636","Rap1 GTPase","Rap1","lethal_recessive"
"2136","FBgn0016832","FBgn0016832","lethal (1) MZ19","l(1)MZ19","lethal_recessive"
"2137","FBgn0266674","FBgn0266674","Secretory 15","Sec15","lethal_recessive"
"2138","FBgn0262061","FBgn0262061","-","EG162","lethal_recessive"
"2139","FBgn0065467","FBgn0065467","lethal (2) SH1338","l(2)SH1338","lethal_recessive"
"2140","FBgn0010656","FBgn0010656","lethal (2) 09639","l(2)09639","lethal_recessive"
"2141","FBgn0026060","FBgn0026060","Multiple inositol polyphosphate phosphatase 2","Mipp2","lethal_recessive"
"2142","FBgn0260635","FBgn0260635","Death-associated inhibitor of apoptosis 1","Diap1","lethal_recessive"
"2143","FBgn0003497","FBgn0003497","Squat","Sq","lethal_recessive"
"2144","FBgn0065176","FBgn0065176","lethal (3) SH010","l(3)SH010","lethal_recessive"
"2145","FBgn0261797","FBgn0261797","Dynein heavy chain 64C","Dhc64C","lethal_recessive"
"2146","FBgn0069448","FBgn0069448","E(br)24","E(br)24","lethal_recessive"
"2147","FBgn0060376","FBgn0060376","lethal (3) SzB90Cn","l(3)SzB90Cn","lethal_recessive"
"2148","FBgn0261864","FBgn0261864","lazybones","lzb","lethal_recessive"
"2149","FBgn0013272","FBgn0013272","Gp150","Gp150","lethal_recessive"
"2150","FBgn0065443","FBgn0065443","lethal (2) SH1452","l(2)SH1452","lethal_recessive"
"2151","FBgn0021901","FBgn0021901","lethal (2) k12408","l(2)k12408","lethal_recessive"
"2152","FBgn0026667","FBgn0026667","lethal (1) G0132","l(1)G0132","lethal_recessive"
"2153","FBgn0001937","FBgn0001937","lethal (2) 25Fc","l(2)25Fc","lethal_recessive"
"2154","FBgn0000495","FBgn0000495","dregs","drg","lethal_recessive"
"2155","FBgn0029157","FBgn0029157","slingshot","ssh","lethal_recessive"
"2156","FBgn0034933","FBgn0034933","-","CG3735","lethal_recessive"
"2157","FBgn0065731","FBgn0065731","lethal (2) SH0553","l(2)SH0553","lethal_recessive"
"2158","FBgn0022234","FBgn0022234","lethal (2) k02802","l(2)k02802","lethal_recessive"
"2159","FBgn0062592","FBgn0062592","Mod(var)1552","Mod(var)1552","lethal_recessive"
"2160","FBgn0065147","FBgn0065147","lethal (3) SH081","l(3)SH081","lethal_recessive"
"2161","FBgn0062621","FBgn0062621","Mod(var)1173","Mod(var)1173","lethal_recessive"
"2162","FBgn0016070","FBgn0016070","smaug","smg","lethal_recessive"
"2163","FBgn0277430","FBgn0277430","-","l(3)psg18","lethal_recessive"
"2164","FBgn0013733","FBgn0013733","short stop","shot","lethal_recessive"
"2165","FBgn0260779","FBgn0260779","Glutamyl-tRNA amidotransferase, subunit A","GatA","lethal_recessive"
"2166","FBgn0003655","FBgn0003655","swallow","swa","lethal_recessive"
"2167","FBgn0065191","FBgn0065191","lethal (2) SH2329","l(2)SH2329","lethal_recessive"
"2168","FBgn0023045","FBgn0023045","lethal (1) 3Bg","l(1)3Bg","lethal_recessive"
"2169","FBgn0061115","FBgn0061115","lethal (3) S005515b","l(3)S005515b","lethal_recessive"
"2170","FBgn0065430","FBgn0065430","lethal (2) SH1496","l(2)SH1496","lethal_recessive"
"2171","FBgn0001775","FBgn0001775","lethal (1) M53","l(1)M53","lethal_recessive"
"2172","FBgn0014332","FBgn0014332","lethal (3) ry98","l(3)ry98","lethal_recessive"
"2173","FBgn0005561","FBgn0005561","shaven","sv","lethal_recessive"
"2174","FBgn0024674","FBgn0024674","lethal (2) k00503","l(2)k00503","lethal_recessive"
"2175","FBgn0000225","FBgn0000225","Blunt short bristle","Bsb","lethal_recessive"
"2176","FBgn0260607","FBgn0260607","-","2L1809","lethal_recessive"
"2177","FBgn0019750","FBgn0019750","lethal (1) 815-3","l(1)815-3","lethal_recessive"
"2178","FBgn0065744","FBgn0065744","lethal (2) SH0520","l(2)SH0520","lethal_recessive"
"2179","FBgn0004641","FBgn0004641","Enhancer of sevenless 3D","E(sev)3D","lethal_recessive"
"2180","FBgn0019787","FBgn0019787","lethal (1) 16","l(1)16","lethal_recessive"
"2181","FBgn0002521","FBgn0002521","pleiohomeotic","pho","lethal_recessive"
"2182","FBgn0002041","FBgn0002041","lethal (2) 37De","l(2)37De","lethal_recessive"
"2183","FBgn0024224","FBgn0024224","immune response deficient 10","ird10","lethal_recessive"
"2184","FBgn0052594","FBgn0052594","ben","be","lethal_recessive"
"2185","FBgn0261239","FBgn0261239","Hormone receptor-like in 39","Hr39","lethal_recessive"
"2186","FBgn0027378","FBgn0027378","MORF-related gene 15","MRG15","lethal_recessive"
"2187","FBgn0016641","FBgn0016641","Protein tyrosine phosphatase-ERK/Enhancer of Ras1","PTP-ER","lethal_recessive"
"2188","FBgn0260092","FBgn0260092","-","2L2769","lethal_recessive"
"2189","FBgn0026247","FBgn0026247","flight defective B at 89B","fldB","lethal_recessive"
"2190","FBgn0060730","FBgn0060730","lethal (3) S067309","l(3)S067309","lethal_recessive"
"2191","FBgn0261270","FBgn0261270","Selenophosphate synthetase 1","Sps1","lethal_recessive"
"2192","FBgn0046119","FBgn0046119","E(To)6","E(To)6","lethal_recessive"
"2193","FBgn0061126","FBgn0061126","lethal (3) S003405b","l(3)S003405b","lethal_recessive"
"2194","FBgn0000501","FBgn0000501","dispersed","dsp","lethal_recessive"
"2195","FBgn0283471","FBgn0283471","wings up A","wupA","lethal_recessive"
"2196","FBgn0011703","FBgn0011703","Ribonucleoside diphosphate reductase large subunit","RnrL","lethal_recessive"
"2197","FBgn0262743","FBgn0262743","Female sterile (2) Ketel","Fs(2)Ket","lethal_recessive"
"2198","FBgn0000543","FBgn0000543","ecdysoneless","ecd","lethal_recessive"
"2199","FBgn0028210","FBgn0028210","lethal (3) S011004","l(3)S011004","lethal_recessive"
"2200","FBgn0286516","FBgn0286516","aaquetzalli","aqz","lethal_recessive"
"2201","FBgn0028515","FBgn0028515","Endonuclease G inhibitor","EndoGI","lethal_recessive"
"2202","FBgn0060810","FBgn0060810","lethal (3) S054516","l(3)S054516","lethal_recessive"
"2203","FBgn0022734","FBgn0022734","lethal (1) 3Ai","l(1)3Ai","lethal_recessive"
"2204","FBgn0001769","FBgn0001769","lethal (1) M39","l(1)M39","lethal_recessive"
"2205","FBgn0065660","FBgn0065660","lethal (2) SH0714","l(2)SH0714","lethal_recessive"
"2206","FBgn0261885","FBgn0261885","osa","osa","lethal_recessive"
"2207","FBgn0001515","FBgn0001515","lethal (1) 10Fi","l(1)10Fi","lethal_recessive"
"2208","FBgn0065182","FBgn0065182","lethal (3) SH001","l(3)SH001","lethal_recessive"
"2209","FBgn0005102","FBgn0005102","Giant on 2","Gt-2","lethal_recessive"
"2210","FBgn0261064","FBgn0261064","Rabenosyn-5","Rbsn-5","lethal_recessive"
"2211","FBgn0024189","FBgn0024189","sticks and stones","sns","lethal_recessive"
"2212","FBgn0024554","FBgn0024554","lethal (3) L4111","l(3)L4111","lethal_recessive"
"2213","FBgn0028112","FBgn0028112","lethal (3) S066317","l(3)S066317","lethal_recessive"
"2214","FBgn0060575","FBgn0060575","lethal (3) S095708","l(3)S095708","lethal_recessive"
"2215","FBgn0032228","FBgn0032228","Cathepsin L4","CtsL4","lethal_recessive"
"2216","FBgn0004885","FBgn0004885","tolkin","tok","lethal_recessive"
"2217","FBgn0060795","FBgn0060795","lethal (3) S058407","l(3)S058407","lethal_recessive"
"2218","FBgn0065128","FBgn0065128","lethal (3) SH137","l(3)SH137","lethal_recessive"
"2219","FBgn0067376","FBgn0067376","lethal (2) NC12","l(2)NC12","lethal_recessive"
"2220","FBgn0015471","FBgn0015471","lethal (2) 45ABa","l(2)45ABa","lethal_recessive"
"2221","FBgn0003289","FBgn0003289","alpha methyl dopa-resistant on 3","Rst(3)amd","lethal_recessive"
"2222","FBgn0260083","FBgn0260083","-","2L2181","lethal_recessive"
"2223","FBgn0043038","FBgn0043038","lethal (2) 42Bf","l(2)42Bf","lethal_recessive"
"2224","FBgn0061156","FBgn0061156","lethal (2) 30Ba","l(2)30Ba","lethal_recessive"
"2225","FBgn0027280","FBgn0027280","orion","orion","lethal_recessive"
"2226","FBgn0002787","FBgn0002787","Regulatory particle non-ATPase 8","Rpn8","lethal_recessive"
"2227","FBgn0004435","FBgn0004435","G protein alpha subunit q","Galphaq","lethal_recessive"
"2228","FBgn0067359","FBgn0067359","lethal (2) NC85","l(2)NC85","lethal_recessive"
"2229","FBgn0003301","FBgn0003301","rutabaga","rut","lethal_recessive"
"2230","FBgn0031879","FBgn0031879","uninflatable","uif","lethal_recessive"
"2231","FBgn0002073","FBgn0002073","lethal (2) 49Fb","l(2)49Fb","lethal_recessive"
"2232","FBgn0002481","FBgn0002481","lethal (3) SG38","l(3)SG38","lethal_recessive"
"2233","FBgn0261383","FBgn0261383","Integrator 6","IntS6","lethal_recessive"
"2234","FBgn0024652","FBgn0024652","lethal (2) k08625","l(2)k08625","lethal_recessive"
"2235","FBgn0023000","FBgn0023000","methuselah","mth","lethal_recessive"
"2236","FBgn0264959","FBgn0264959","Src oncogene at 42A","Src42A","lethal_recessive"
"2237","FBgn0002663","FBgn0002663","maternal effect cellularisation defect L","mat(2)cell-L","lethal_recessive"
"2238","FBgn0065929","FBgn0065929","lethal (2) SH0139","l(2)SH0139","lethal_recessive"
"2239","FBgn0035851","FBgn0035851","Mediator complex subunit 24","MED24","lethal_recessive"
"2240","FBgn0067764","FBgn0067764","lethal (1) 16-3-98","l(1)16-3-98","lethal_recessive"
"2241","FBgn0264556","FBgn0264556","Gustatory receptor 39a","Gr39a","lethal_recessive"
"2242","FBgn0001461","FBgn0001461","lethal (1) 7Eb","l(1)7Eb","lethal_recessive"
"2243","FBgn0020052","FBgn0020052","E(w[a])829","E(w[a])829","lethal_recessive"
"2244","FBgn0002905","FBgn0002905","DNA polymerase theta","PolQ","lethal_recessive"
"2245","FBgn0065235","FBgn0065235","lethal (2) SH2166","l(2)SH2166","lethal_recessive"
"2246","FBgn0060532","FBgn0060532","lethal (3) S101003b","l(3)S101003b","lethal_recessive"
"2247","FBgn0025161","FBgn0025161","lethal (2) GA1019","l(2)GA1019","lethal_recessive"
"2248","FBgn0060721","FBgn0060721","lethal (3) S068601b","l(3)S068601b","lethal_recessive"
"2249","FBgn0082625","FBgn0082625","S(CycE[JP])3.3","S(CycE[JP])3.3","lethal_recessive"
"2250","FBgn0005713","FBgn0005713","lethal (1) TK116","l(1)TK116","lethal_recessive"
"2251","FBgn0288976","FBgn0288976","Dynein axonemal assembly factor 5","Dnaaf5","lethal_recessive"
"2252","FBgn0023007","FBgn0023007","lethal (3) S113105","l(3)S113105","lethal_recessive"
"2253","FBgn0065743","FBgn0065743","lethal (2) SH0521","l(2)SH0521","lethal_recessive"
"2254","FBgn0010382","FBgn0010382","Cyclin E","CycE","lethal_recessive"
"2255","FBgn0060697","FBgn0060697","lethal (3) S072517b","l(3)S072517b","lethal_recessive"
"2256","FBgn0012030","FBgn0012030","lethal (2) DTS18 Suzuki & Procunier","l(2)DTS18SP","lethal_recessive"
"2257","FBgn0065709","FBgn0065709","lethal (2) SH0608","l(2)SH0608","lethal_recessive"
"2258","FBgn0036518","FBgn0036518","Rho GTPase activating protein at 71E","RhoGAP71E","lethal_recessive"
"2259","FBgn0028101","FBgn0028101","lethal (3) S072613a","l(3)S072613a","lethal_recessive"
"2260","FBgn0060708","FBgn0060708","lethal (3) S070316","l(3)S070316","lethal_recessive"
"2261","FBgn0065496","FBgn0065496","lethal (2) SH1218","l(2)SH1218","lethal_recessive"
"2262","FBgn0060656","FBgn0060656","lethal (3) S082901","l(3)S082901","lethal_recessive"
"2263","FBgn0002006","FBgn0002006","lethal (2) 36Ca","l(2)36Ca","lethal_recessive"
"2264","FBgn0027119","FBgn0027119","lethal (?) rO127","l(?)rO127","lethal_recessive"
"2265","FBgn0021967","FBgn0021967","NADH dehydrogenase (ubiquinone) PDSW subunit","ND-PDSW","lethal_recessive"
"2266","FBgn0005412","FBgn0005412","diskless","dsl","lethal_recessive"
"2267","FBgn0002791","FBgn0002791","morula","mr","lethal_recessive"
"2268","FBgn0016901","FBgn0016901","lethal (3) 72CDc","l(3)72CDc","lethal_recessive"
"2269","FBgn0004101","FBgn0004101","blistered","bs","lethal_recessive"
"2270","FBgn0065684","FBgn0065684","lethal (2) SH0660","l(2)SH0660","lethal_recessive"
"2271","FBgn0017358","FBgn0017358","lethal (3) L10","l(3)L10","lethal_recessive"
"2272","FBgn0014992","FBgn0014992","lethal (2) 47Aa","l(2)47Aa","lethal_recessive"
"2273","FBgn0010934","FBgn0010934","lethal (3) 09291","l(3)09291","lethal_recessive"
"2274","FBgn0005760","FBgn0005760","lethal (1) TK404","l(1)TK404","lethal_recessive"
"2275","FBgn0024675","FBgn0024675","lethal (2) k00313","l(2)k00313","lethal_recessive"
"2276","FBgn0004666","FBgn0004666","single-minded","sim","lethal_recessive"
"2277","FBgn0065221","FBgn0065221","lethal (2) SH2227","l(2)SH2227","lethal_recessive"
"2278","FBgn0004988","FBgn0004988","Branchlet","Branchlet","lethal_recessive"
"2279","FBgn0086784","FBgn0086784","stambha A","stmA","lethal_recessive"
"2280","FBgn0263144","FBgn0263144","bicoid-interacting protein 3","bin3","lethal_recessive"
"2281","FBgn0023432","FBgn0023432","lethal (2) 55Ca","l(2)55Ca","lethal_recessive"
"2282","FBgn0003041","FBgn0003041","pebble","pbl","lethal_recessive"
"2283","FBgn0016819","FBgn0016819","lethal (1) L6","l(1)L6","lethal_recessive"
"2284","FBgn0002452","FBgn0002452","lethal (3) SG5","l(3)SG5","lethal_recessive"
"2285","FBgn0022227","FBgn0022227","lethal (2) k03110","l(2)k03110","lethal_recessive"
"2286","FBgn0060349","FBgn0060349","lethal (3) S142215b","l(3)S142215b","lethal_recessive"
"2287","FBgn0010877","FBgn0010877","lethal (3) 05822","l(3)05822","lethal_recessive"
"2288","FBgn0019624","FBgn0019624","Cytochrome c oxidase subunit 5A","COX5A","lethal_recessive"
"2289","FBgn0010787","FBgn0010787","lethal (3) 02732","l(3)02732","lethal_recessive"
"2290","FBgn0039846","FBgn0039846","Polynucleotide phosphorylase","PNPase","lethal_recessive"
"2291","FBgn0011592","FBgn0011592","frazzled","fra","lethal_recessive"
"2292","FBgn0002397","FBgn0002397","lethal (3) 96Fa","l(3)96Fa","lethal_recessive"
"2293","FBgn0065485","FBgn0065485","lethal (2) SH1263","l(2)SH1263","lethal_recessive"
"2294","FBgn0005585","FBgn0005585","Calreticulin","Calr","lethal_recessive"
"2295","FBgn0000139","FBgn0000139","absent, small, or homeotic discs 2","ash2","lethal_recessive"
"2296","FBgn0065938","FBgn0065938","lethal (2) SH0120","l(2)SH0120","lethal_recessive"
"2297","FBgn0060910","FBgn0060910","lethal (3) S042834a","l(3)S042834a","lethal_recessive"
"2298","FBgn0026379","FBgn0026379","Phosphatase and tensin homolog","Pten","lethal_recessive"
"2299","FBgn0028201","FBgn0028201","lethal (3) S018801","l(3)S018801","lethal_recessive"
"2300","FBgn0069322","FBgn0069322","X-162-11","X-162-11","lethal_recessive"
"2301","FBgn0060554","FBgn0060554","lethal (3) S097416","l(3)S097416","lethal_recessive"
"2302","FBgn0021776","FBgn0021776","miranda","mira","lethal_recessive"
"2303","FBgn0001189","FBgn0001189","halfway","hfw","lethal_recessive"
"2304","FBgn0001556","FBgn0001556","lethal (1) 19Ca","l(1)19Ca","lethal_recessive"
"2305","FBgn0283525","FBgn0283525","lethal (2) 10685","l(2)10685","lethal_recessive"
"2306","FBgn0019702","FBgn0019702","lethal (2) 42Bc","l(2)42Bc","lethal_recessive"
"2307","FBgn0011367","FBgn0011367","lethal (3) j4D1","l(3)j4D1","lethal_recessive"
"2308","FBgn0046122","FBgn0046122","E(To)13","E(To)13","lethal_recessive"
"2309","FBgn0027625","FBgn0027625","taxi-like","tx-like","lethal_recessive"
"2310","FBgn0025769","FBgn0025769","lethal (3) 89Cg","l(3)89Cg","lethal_recessive"
"2311","FBgn0027198","FBgn0027198","lethal (2) 2B","l(2)2B","lethal_recessive"
